ID,ANIMAL_ID,TAG_TYPE,TAG_MANUFACTURER,TAG_MODEL,TAG_SERIAL_NUMBER,TAG_ID_CODE,TAG_CODE_SPACE,TAG_IMPLANT_TYPE,TAG_ACTIVATION_DATE,EST_TAG_LIFE,TAGGER,TAG_OWNER_PI,TAG_OWNER_ORGANIZATION,COMMON_NAME_E,SCIENTIFIC_NAME,CAPTURE_LOCATION,CAPTURE_LATITUDE,CAPTURE_LONGITUDE,WILD_OR_HATCHERY,STOCK,LENGTH (m),WEIGHT (kg),LENGTH_TYPE,AGE,SEX,DNA_SAMPLE_TAKEN,TREATMENT_TYPE,RELEASE_GROUP,RELEASE_LOCATION,RELEASE_LATITUDE,RELEASE_LONGITUDE,UTC_RELEASE_DATE_TIME,CAPTURE_DEPTH,TEMPERATURE_CHANGE,HOLDING_TEMPERATURE,SURGERY_LOCATION,DATE_OF_SURGERY,SURGERY_LATITUDE,SURGERY_LONGITUDE,SEDATIVE,SEDATIVE_CONCENTRATION,ANAESTHETIC,BUFFER,ANAESTHETIC_CONCENTRATION,BUFFER_CONCENTRATION_IN_ANAESTHETIC,ANESTHETIC_CONCENTRATION_IN_RECIRCULATION,BUFFER_CONCENTRATION_IN_RECIRCULATION,DISSOLVED_OXYGEN (ppm),COMMENTS,GLATOS_STUDY,GLATOS_EXTERNAL_TAG_ID1,GLATOS_EXTERNAL_TAG_ID2
970,,,,,,4745,A69-9002-4745,,,,,,,sea lamprey,,,,,,,,,,,,FALSE,,,St. Marys River,,,5/16/2011,,,,,,,,,,,,,,,,,,SMRSL,,
971,,,,,,4746,A69-9002-4746,,,,,,,sea lamprey,,,,,,,,,,,,FALSE,,,St. Marys River,,,5/16/2011,,,,,,,,,,,,,,,,,,SMRSL,,
972,,,,,,4747,A69-9002-4747,,,,,,,sea lamprey,,,,,,,,,,,,FALSE,,,St. Marys River,,,5/16/2011,,,,,,,,,,,,,,,,,,SMRSL,,
973,,,,,,4748,A69-9002-4748,,,,,,,sea lamprey,,,,,,,,,,,,FALSE,,,St. Marys River,,,5/16/2011,,,,,,,,,,,,,,,,,,SMRSL,,
974,,,,,,4749,A69-9002-4749,,,,,,,sea lamprey,,,,,,,,,,,,FALSE,,,St. Marys River,,,5/16/2011,,,,,,,,,,,,,,,,,,SMRSL,,
975,,,,,,4750,A69-9002-4750,,,,,,,sea lamprey,,,,,,,,,,,,FALSE,,,St. Marys River,,,5/16/2011,,,,,,,,,,,,,,,,,,SMRSL,,
976,,,,,,4751,A69-9002-4751,,,,,,,sea lamprey,,,,,,,,,,,,FALSE,,,St. Marys River,,,5/16/2011,,,,,,,,,,,,,,,,,,SMRSL,,
977,,,,,,4753,A69-9002-4753,,,,,,,sea lamprey,,,,,,,,,,,,FALSE,,,St. Marys River,,,5/16/2011,,,,,,,,,,,,,,,,,,SMRSL,,
978,,,,,,4754,A69-9002-4754,,,,,,,sea lamprey,,,,,,,,,,,,FALSE,,,St. Marys River,,,5/16/2011,,,,,,,,,,,,,,,,,,SMRSL,,
979,,,,,,4755,A69-9002-4755,,,,,,,sea lamprey,,,,,,,,,,,,FALSE,,,St. Marys River,,,5/16/2011,,,,,,,,,,,,,,,,,,SMRSL,,
980,,,,,,4756,A69-9002-4756,,,,,,,sea lamprey,,,,,,,,,,,,FALSE,,,St. Marys River,,,5/16/2011,,,,,,,,,,,,,,,,,,SMRSL,,
981,,,,,,4757,A69-9002-4757,,,,,,,sea lamprey,,,,,,,,,,,,FALSE,,,St. Marys River,,,5/16/2011,,,,,,,,,,,,,,,,,,SMRSL,,
982,,,,,,4758,A69-9002-4758,,,,,,,sea lamprey,,,,,,,,,,,,FALSE,,,St. Marys River,,,5/31/2011,,,,,,,,,,,,,,,,,,SMRSL,,
983,,,,,,4759,A69-9002-4759,,,,,,,sea lamprey,,,,,,,,,,,,FALSE,,,St. Marys River,,,5/31/2011,,,,,,,,,,,,,,,,,,SMRSL,,
984,,,,,,4760,A69-9002-4760,,,,,,,sea lamprey,,,,,,,,,,,,FALSE,,,St. Marys River,,,5/31/2011,,,,,,,,,,,,,,,,,,SMRSL,,
985,,,,,,4761,A69-9002-4761,,,,,,,sea lamprey,,,,,,,,,,,,FALSE,,,St. Marys River,,,5/31/2011,,,,,,,,,,,,,,,,,,SMRSL,,
986,,,,,,4762,A69-9002-4762,,,,,,,sea lamprey,,,,,,,,,,,,FALSE,,,St. Marys River,,,5/31/2011,,,,,,,,,,,,,,,,,,SMRSL,,
987,,,,,,4763,A69-9002-4763,,,,,,,sea lamprey,,,,,,,,,,,,FALSE,,,St. Marys River,,,5/31/2011,,,,,,,,,,,,,,,,,,SMRSL,,
988,,,,,,4764,A69-9002-4764,,,,,,,sea lamprey,,,,,,,,,,,,FALSE,,,St. Marys River,,,5/31/2011,,,,,,,,,,,,,,,,,,SMRSL,,
989,,,,,,4765,A69-9002-4765,,,,,,,sea lamprey,,,,,,,,,,,,FALSE,,,St. Marys River,,,5/31/2011,,,,,,,,,,,,,,,,,,SMRSL,,
990,,,,,,4766,A69-9002-4766,,,,,,,sea lamprey,,,,,,,,,,,,FALSE,,,St. Marys River,,,5/31/2011,,,,,,,,,,,,,,,,,,SMRSL,,
991,,,,,,4767,A69-9002-4767,,,,,,,sea lamprey,,,,,,,,,,,,FALSE,,,St. Marys River,,,5/31/2011,,,,,,,,,,,,,,,,,,SMRSL,,
992,,,,,,4768,A69-9002-4768,,,,,,,sea lamprey,,,,,,,,,,,,FALSE,,,St. Marys River,,,5/31/2011,,,,,,,,,,,,,,,,,,SMRSL,,
993,,,,,,4769,A69-9002-4769,,,,,,,sea lamprey,,,,,,,,,,,,FALSE,,,St. Marys River,,,5/31/2011,,,,,,,,,,,,,,,,,,SMRSL,,
994,,,,,,4770,A69-9002-4770,,,,,,,sea lamprey,,,,,,,,,,,,FALSE,,,St. Marys River,,,5/31/2011,,,,,,,,,,,,,,,,,,SMRSL,,
995,,,,,,4771,A69-9002-4771,,,,,,,sea lamprey,,,,,,,,,,,,FALSE,,,St. Marys River,,,5/31/2011,,,,,,,,,,,,,,,,,,SMRSL,,
996,,,,,,4772,A69-9002-4772,,,,,,,sea lamprey,,,,,,,,,,,,FALSE,,,St. Marys River,,,5/31/2011,,,,,,,,,,,,,,,,,,SMRSL,,
997,,,,,,4773,A69-9002-4773,,,,,,,sea lamprey,,,,,,,,,,,,FALSE,,,St. Marys River,,,5/31/2011,,,,,,,,,,,,,,,,,,SMRSL,,
998,,,,,,4774,A69-9002-4774,,,,,,,sea lamprey,,,,,,,,,,,,FALSE,,,St. Marys River,,,5/31/2011,,,,,,,,,,,,,,,,,,SMRSL,,
999,,,,,,4775,A69-9002-4775,,,,,,,sea lamprey,,,,,,,,,,,,FALSE,,,St. Marys River,,,5/31/2011,,,,,,,,,,,,,,,,,,SMRSL,,
1000,,,,,,4776,A69-9002-4776,,,,,,,sea lamprey,,,,,,,,,,,,FALSE,,,St. Marys River,,,5/31/2011,,,,,,,,,,,,,,,,,,SMRSL,,
1001,,,,,,4777,A69-9002-4777,,,,,,,sea lamprey,,,,,,,,,,,,FALSE,,,St. Marys River,,,5/31/2011,,,,,,,,,,,,,,,,,,SMRSL,,
1002,,,,,,4778,A69-9002-4778,,,,,,,sea lamprey,,,,,,,,,,,,FALSE,,,St. Marys River,,,5/31/2011,,,,,,,,,,,,,,,,,,SMRSL,,
1003,,,,,,4779,A69-9002-4779,,,,,,,sea lamprey,,,,,,,,,,,,FALSE,,,St. Marys River,,,5/31/2011,,,,,,,,,,,,,,,,,,SMRSL,,
1004,,,,,,4780,A69-9002-4780,,,,,,,sea lamprey,,,,,,,,,,,,FALSE,,,St. Marys River,,,5/31/2011,,,,,,,,,,,,,,,,,,SMRSL,,
1005,,,,,,4781,A69-9002-4781,,,,,,,sea lamprey,,,,,,,,,,,,FALSE,,,St. Marys River,,,5/31/2011,,,,,,,,,,,,,,,,,,SMRSL,,
1006,,,,,,4782,A69-9002-4782,,,,,,,sea lamprey,,,,,,,,,,,,FALSE,,,St. Marys River,,,5/16/2011,,,,,,,,,,,,,,,,,,SMRSL,,
1007,,,,,,4783,A69-9002-4783,,,,,,,sea lamprey,,,,,,,,,,,,FALSE,,,St. Marys River,,,5/16/2011,,,,,,,,,,,,,,,,,,SMRSL,,
1008,,,,,,4784,A69-9002-4784,,,,,,,sea lamprey,,,,,,,,,,,,FALSE,,,St. Marys River,,,5/16/2011,,,,,,,,,,,,,,,,,,SMRSL,,
1009,,,,,,4785,A69-9002-4785,,,,,,,sea lamprey,,,,,,,,,,,,FALSE,,,St. Marys River,,,5/16/2011,,,,,,,,,,,,,,,,,,SMRSL,,
1010,,,,,,4786,A69-9002-4786,,,,,,,sea lamprey,,,,,,,,,,,,FALSE,,,St. Marys River,,,5/16/2011,,,,,,,,,,,,,,,,,,SMRSL,,
1011,,,,,,4787,A69-9002-4787,,,,,,,sea lamprey,,,,,,,,,,,,FALSE,,,St. Marys River,,,5/16/2011,,,,,,,,,,,,,,,,,,SMRSL,,
1012,,,,,,4788,A69-9002-4788,,,,,,,sea lamprey,,,,,,,,,,,,FALSE,,,St. Marys River,,,5/16/2011,,,,,,,,,,,,,,,,,,SMRSL,,
1013,,,,,,4789,A69-9002-4789,,,,,,,sea lamprey,,,,,,,,,,,,FALSE,,,St. Marys River,,,5/16/2011,,,,,,,,,,,,,,,,,,SMRSL,,
1014,,,,,,4790,A69-9002-4790,,,,,,,sea lamprey,,,,,,,,,,,,FALSE,,,St. Marys River,,,5/16/2011,,,,,,,,,,,,,,,,,,SMRSL,,
1015,,,,,,4791,A69-9002-4791,,,,,,,sea lamprey,,,,,,,,,,,,FALSE,,,St. Marys River,,,5/16/2011,,,,,,,,,,,,,,,,,,SMRSL,,
1016,,,,,,4792,A69-9002-4792,,,,,,,sea lamprey,,,,,,,,,,,,FALSE,,,St. Marys River,,,5/16/2011,,,,,,,,,,,,,,,,,,SMRSL,,
1017,,,,,,4793,A69-9002-4793,,,,,,,sea lamprey,,,,,,,,,,,,FALSE,,,St. Marys River,,,5/16/2011,,,,,,,,,,,,,,,,,,SMRSL,,
1018,,,,,,4794,A69-9002-4794,,,,,,,sea lamprey,,,,,,,,,,,,FALSE,,,St. Marys River,,,5/16/2011,,,,,,,,,,,,,,,,,,SMRSL,,
1019,,,,,,4795,A69-9002-4795,,,,,,,sea lamprey,,,,,,,,,,,,FALSE,,,St. Marys River,,,5/16/2011,,,,,,,,,,,,,,,,,,SMRSL,,
1020,,,,,,4796,A69-9002-4796,,,,,,,sea lamprey,,,,,,,,,,,,FALSE,,,St. Marys River,,,5/16/2011,,,,,,,,,,,,,,,,,,SMRSL,,
1021,,,,,,4797,A69-9002-4797,,,,,,,sea lamprey,,,,,,,,,,,,FALSE,,,St. Marys River,,,5/16/2011,,,,,,,,,,,,,,,,,,SMRSL,,
1022,,,,,,4798,A69-9002-4798,,,,,,,sea lamprey,,,,,,,,,,,,FALSE,,,St. Marys River,,,5/16/2011,,,,,,,,,,,,,,,,,,SMRSL,,
1023,,,,,,4799,A69-9002-4799,,,,,,,sea lamprey,,,,,,,,,,,,FALSE,,,St. Marys River,,,5/16/2011,,,,,,,,,,,,,,,,,,SMRSL,,
1024,,,,,,4800,A69-9002-4800,,,,,,,sea lamprey,,,,,,,,,,,,FALSE,,,St. Marys River,,,5/16/2011,,,,,,,,,,,,,,,,,,SMRSL,,
1025,,,,,,4801,A69-9002-4801,,,,,,,sea lamprey,,,,,,,,,,,,FALSE,,,St. Marys River,,,5/16/2011,,,,,,,,,,,,,,,,,,SMRSL,,
1026,,,,,,4802,A69-9002-4802,,,,,,,sea lamprey,,,,,,,,,,,,FALSE,,,St. Marys River,,,5/16/2011,,,,,,,,,,,,,,,,,,SMRSL,,
1027,,,,,,4803,A69-9002-4803,,,,,,,sea lamprey,,,,,,,,,,,,FALSE,,,St. Marys River,,,5/16/2011,,,,,,,,,,,,,,,,,,SMRSL,,
1028,,,,,,4804,A69-9002-4804,,,,,,,sea lamprey,,,,,,,,,,,,FALSE,,,St. Marys River,,,5/16/2011,,,,,,,,,,,,,,,,,,SMRSL,,
1029,,,,,,4805,A69-9002-4805,,,,,,,sea lamprey,,,,,,,,,,,,FALSE,,,St. Marys River,,,5/16/2011,,,,,,,,,,,,,,,,,,SMRSL,,
1030,,,,,,4806,A69-9002-4806,,,,,,,sea lamprey,,,,,,,,,,,,FALSE,,,St. Marys River,,,5/16/2011,,,,,,,,,,,,,,,,,,SMRSL,,
1031,,,,,,4807,A69-9002-4807,,,,,,,sea lamprey,,,,,,,,,,,,FALSE,,,St. Marys River,,,5/16/2011,,,,,,,,,,,,,,,,,,SMRSL,,
