ID,ANIMAL_ID,TAG_TYPE,TAG_MANUFACTURER,TAG_MODEL,TAG_SERIAL_NUMBER,TAG_ID_CODE,TAG_CODE_SPACE,TAG_IMPLANT_TYPE,TAG_ACTIVATION_DATE,EST_TAG_LIFE,TAGGER,TAG_OWNER_PI,TAG_OWNER_ORGANIZATION,COMMON_NAME_E,SCIENTIFIC_NAME,CAPTURE_LOCATION,CAPTURE_LATITUDE,CAPTURE_LONGITUDE,WILD_OR_HATCHERY,STOCK,LENGTH (m),WEIGHT (kg),LENGTH_TYPE,AGE,SEX,DNA_SAMPLE_TAKEN,TREATMENT_TYPE,RELEASE_GROUP,RELEASE_LOCATION,RELEASE_LATITUDE,RELEASE_LONGITUDE,UTC_RELEASE_DATE_TIME,CAPTURE_DEPTH,TEMPERATURE_CHANGE,HOLDING_TEMPERATURE,SURGERY_LOCATION,DATE_OF_SURGERY,SURGERY_LATITUDE,SURGERY_LONGITUDE,SEDATIVE,SEDATIVE_CONCENTRATION,ANAESTHETIC,BUFFER,ANAESTHETIC_CONCENTRATION,BUFFER_CONCENTRATION_IN_ANAESTHETIC,ANESTHETIC_CONCENTRATION_IN_RECIRCULATION,BUFFER_CONCENTRATION_IN_RECIRCULATION,DISSOLVED_OXYGEN (ppm),COMMENTS,GLATOS_STUDY
158,,,,,,32099,A69-9001-32099,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/4/2011,,,,,,,,,,,,,,,,,,HEC
159,,,,,,32100,A69-9001-32100,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/29/2011,,,,,,,,,,,,,,,,,,HEC
160,,,,,,32101,A69-9001-32101,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/4/2011,,,,,,,,,,,,,,,,,,HEC
161,,,,,,32102,A69-9001-32102,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/29/2011,,,,,,,,,,,,,,,,,,HEC
162,,,,,,32103,A69-9001-32103,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/4/2011,,,,,,,,,,,,,,,,,,HEC
163,,,,,,32104,A69-9001-32104,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/29/2011,,,,,,,,,,,,,,,,,,HEC
164,,,,,,32105,A69-9001-32105,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/4/2011,,,,,,,,,,,,,,,,,,HEC
165,,,,,,32106,A69-9001-32106,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/29/2011,,,,,,,,,,,,,,,,,,HEC
166,,,,,,32107,A69-9001-32107,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/4/2011,,,,,,,,,,,,,,,,,,HEC
167,,,,,,32108,A69-9001-32108,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/29/2011,,,,,,,,,,,,,,,,,,HEC
168,,,,,,32109,A69-9001-32109,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/4/2011,,,,,,,,,,,,,,,,,,HEC
169,,,,,,32110,A69-9001-32110,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/29/2011,,,,,,,,,,,,,,,,,,HEC
170,,,,,,32111,A69-9001-32111,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/4/2011,,,,,,,,,,,,,,,,,,HEC
171,,,,,,32112,A69-9001-32112,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/29/2011,,,,,,,,,,,,,,,,,,HEC
172,,,,,,32113,A69-9001-32113,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/4/2011,,,,,,,,,,,,,,,,,,HEC
173,,,,,,32114,A69-9001-32114,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/29/2011,,,,,,,,,,,,,,,,,,HEC
174,,,,,,32115,A69-9001-32115,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/4/2011,,,,,,,,,,,,,,,,,,HEC
175,,,,,,32116,A69-9001-32116,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/29/2011,,,,,,,,,,,,,,,,,,HEC
176,,,,,,32117,A69-9001-32117,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/4/2011,,,,,,,,,,,,,,,,,,HEC
177,,,,,,32118,A69-9001-32118,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/29/2011,,,,,,,,,,,,,,,,,,HEC
178,,,,,,32119,A69-9001-32119,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/4/2011,,,,,,,,,,,,,,,,,,HEC
179,,,,,,32120,A69-9001-32120,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/29/2011,,,,,,,,,,,,,,,,,,HEC
180,,,,,,32121,A69-9001-32121,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/4/2011,,,,,,,,,,,,,,,,,,HEC
181,,,,,,32122,A69-9001-32122,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/29/2011,,,,,,,,,,,,,,,,,,HEC
182,,,,,,32123,A69-9001-32123,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/4/2011,,,,,,,,,,,,,,,,,,HEC
183,,,,,,32124,A69-9001-32124,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/29/2011,,,,,,,,,,,,,,,,,,HEC
184,,,,,,32125,A69-9001-32125,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/4/2011,,,,,,,,,,,,,,,,,,HEC
185,,,,,,32126,A69-9001-32126,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/29/2011,,,,,,,,,,,,,,,,,,HEC
186,,,,,,32127,A69-9001-32127,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/4/2011,,,,,,,,,,,,,,,,,,HEC
187,,,,,,32128,A69-9001-32128,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/29/2011,,,,,,,,,,,,,,,,,,HEC
188,,,,,,32129,A69-9001-32129,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/4/2011,,,,,,,,,,,,,,,,,,HEC
189,,,,,,32130,A69-9001-32130,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/29/2011,,,,,,,,,,,,,,,,,,HEC
190,,,,,,32131,A69-9001-32131,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/4/2011,,,,,,,,,,,,,,,,,,HEC
191,,,,,,32132,A69-9001-32132,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/29/2011,,,,,,,,,,,,,,,,,,HEC
192,,,,,,32133,A69-9001-32133,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/4/2011,,,,,,,,,,,,,,,,,,HEC
193,,,,,,32134,A69-9001-32134,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/29/2011,,,,,,,,,,,,,,,,,,HEC
194,,,,,,32135,A69-9001-32135,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/4/2011,,,,,,,,,,,,,,,,,,HEC
195,,,,,,32136,A69-9001-32136,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/29/2011,,,,,,,,,,,,,,,,,,HEC
196,,,,,,32137,A69-9001-32137,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/4/2011,,,,,,,,,,,,,,,,,,HEC
197,,,,,,32138,A69-9001-32138,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/29/2011,,,,,,,,,,,,,,,,,,HEC
198,,,,,,32139,A69-9001-32139,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/4/2011,,,,,,,,,,,,,,,,,,HEC
199,,,,,,32140,A69-9001-32140,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/29/2011,,,,,,,,,,,,,,,,,,HEC
200,,,,,,32141,A69-9001-32141,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/4/2011,,,,,,,,,,,,,,,,,,HEC
201,,,,,,32142,A69-9001-32142,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/29/2011,,,,,,,,,,,,,,,,,,HEC
202,,,,,,32143,A69-9001-32143,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/4/2011,,,,,,,,,,,,,,,,,,HEC
203,,,,,,32144,A69-9001-32144,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/29/2011,,,,,,,,,,,,,,,,,,HEC
204,,,,,,32145,A69-9001-32145,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/4/2011,,,,,,,,,,,,,,,,,,HEC
205,,,,,,32146,A69-9001-32146,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/29/2011,,,,,,,,,,,,,,,,,,HEC
206,,,,,,32147,A69-9001-32147,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/4/2011,,,,,,,,,,,,,,,,,,HEC
207,,,,,,32148,A69-9001-32148,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/29/2011,,,,,,,,,,,,,,,,,,HEC
208,,,,,,32149,A69-9001-32149,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/4/2011,,,,,,,,,,,,,,,,,,HEC
209,,,,,,32150,A69-9001-32150,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/29/2011,,,,,,,,,,,,,,,,,,HEC
210,,,,,,32151,A69-9001-32151,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/4/2011,,,,,,,,,,,,,,,,,,HEC
211,,,,,,32152,A69-9001-32152,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/29/2011,,,,,,,,,,,,,,,,,,HEC
212,,,,,,32153,A69-9001-32153,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/4/2011,,,,,,,,,,,,,,,,,,HEC
213,,,,,,32154,A69-9001-32154,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/29/2011,,,,,,,,,,,,,,,,,,HEC
214,,,,,,32155,A69-9001-32155,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/4/2011,,,,,,,,,,,,,,,,,,HEC
215,,,,,,32156,A69-9001-32156,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/29/2011,,,,,,,,,,,,,,,,,,HEC
216,,,,,,32157,A69-9001-32157,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/4/2011,,,,,,,,,,,,,,,,,,HEC
217,,,,,,32158,A69-9001-32158,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/29/2011,,,,,,,,,,,,,,,,,,HEC
218,,,,,,32159,A69-9001-32159,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/4/2011,,,,,,,,,,,,,,,,,,HEC
219,,,,,,32160,A69-9001-32160,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HEC
220,,,,,,32161,A69-9001-32161,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/4/2011,,,,,,,,,,,,,,,,,,HEC
221,,,,,,32162,A69-9001-32162,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HEC
222,,,,,,32163,A69-9001-32163,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
223,,,,,,32164,A69-9001-32164,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HEC
224,,,,,,32165,A69-9001-32165,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
225,,,,,,32166,A69-9001-32166,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HEC
226,,,,,,32167,A69-9001-32167,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
227,,,,,,32168,A69-9001-32168,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HEC
228,,,,,,32169,A69-9001-32169,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
229,,,,,,32170,A69-9001-32170,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HEC
230,,,,,,32171,A69-9001-32171,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
231,,,,,,32172,A69-9001-32172,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HEC
232,,,,,,32173,A69-9001-32173,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
233,,,,,,32174,A69-9001-32174,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HEC
234,,,,,,32175,A69-9001-32175,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
235,,,,,,32176,A69-9001-32176,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HEC
236,,,,,,32177,A69-9001-32177,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
237,,,,,,32178,A69-9001-32178,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HEC
238,,,,,,32179,A69-9001-32179,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
239,,,,,,32180,A69-9001-32180,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HEC
240,,,,,,32181,A69-9001-32181,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
241,,,,,,32182,A69-9001-32182,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HEC
242,,,,,,32183,A69-9001-32183,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
243,,,,,,32184,A69-9001-32184,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HEC
244,,,,,,32185,A69-9001-32185,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
245,,,,,,32186,A69-9001-32186,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HEC
246,,,,,,32187,A69-9001-32187,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
247,,,,,,32188,A69-9001-32188,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HEC
248,,,,,,32189,A69-9001-32189,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
249,,,,,,32190,A69-9001-32190,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HEC
250,,,,,,32191,A69-9001-32191,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
251,,,,,,32192,A69-9001-32192,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HEC
252,,,,,,32193,A69-9001-32193,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
253,,,,,,32194,A69-9001-32194,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HEC
254,,,,,,32195,A69-9001-32195,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
255,,,,,,32196,A69-9001-32196,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HEC
256,,,,,,32197,A69-9001-32197,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
257,,,,,,32198,A69-9001-32198,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HEC
258,,,,,,32199,A69-9001-32199,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
259,,,,,,32200,A69-9001-32200,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HEC
260,,,,,,32201,A69-9001-32201,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
261,,,,,,32202,A69-9001-32202,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HEC
262,,,,,,32203,A69-9001-32203,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
263,,,,,,32204,A69-9001-32204,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HEC
264,,,,,,32205,A69-9001-32205,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
265,,,,,,32206,A69-9001-32206,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HEC
266,,,,,,32207,A69-9001-32207,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
267,,,,,,32208,A69-9001-32208,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HEC
268,,,,,,32209,A69-9001-32209,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
269,,,,,,32210,A69-9001-32210,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HEC
270,,,,,,32211,A69-9001-32211,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
271,,,,,,32212,A69-9001-32212,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HEC
272,,,,,,32213,A69-9001-32213,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
273,,,,,,32214,A69-9001-32214,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HEC
274,,,,,,32215,A69-9001-32215,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
275,,,,,,32216,A69-9001-32216,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HEC
276,,,,,,32217,A69-9001-32217,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
277,,,,,,32218,A69-9001-32218,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HEC
278,,,,,,32219,A69-9001-32219,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
279,,,,,,32220,A69-9001-32220,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HEC
280,,,,,,32221,A69-9001-32221,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
281,,,,,,32222,A69-9001-32222,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HEC
282,,,,,,32223,A69-9001-32223,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
283,,,,,,32224,A69-9001-32224,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HEC
284,,,,,,32225,A69-9001-32225,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
285,,,,,,32226,A69-9001-32226,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HEC
286,,,,,,32227,A69-9001-32227,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
287,,,,,,32228,A69-9001-32228,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HEC
288,,,,,,32229,A69-9001-32229,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
289,,,,,,32230,A69-9001-32230,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HEC
290,,,,,,32231,A69-9001-32231,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
291,,,,,,32232,A69-9001-32232,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HEC
292,,,,,,32233,A69-9001-32233,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
293,,,,,,32234,A69-9001-32234,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HEC
294,,,,,,32235,A69-9001-32235,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
295,,,,,,32236,A69-9001-32236,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HEC
296,,,,,,32237,A69-9001-32237,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
297,,,,,,32238,A69-9001-32238,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HEC
298,,,,,,32239,A69-9001-32239,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
299,,,,,,32240,A69-9001-32240,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HEC
300,,,,,,32241,A69-9001-32241,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
301,,,,,,32242,A69-9001-32242,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HEC
302,,,,,,32243,A69-9001-32243,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
303,,,,,,32244,A69-9001-32244,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HEC
304,,,,,,32245,A69-9001-32245,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
305,,,,,,32246,A69-9001-32246,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HEC
306,,,,,,32247,A69-9001-32247,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
307,,,,,,32248,A69-9001-32248,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HEC
308,,,,,,32249,A69-9001-32249,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
309,,,,,,32250,A69-9001-32250,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HEC
310,,,,,,32251,A69-9001-32251,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
311,,,,,,32252,A69-9001-32252,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HEC
312,,,,,,32253,A69-9001-32253,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
313,,,,,,32254,A69-9001-32254,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HEC
314,,,,,,32255,A69-9001-32255,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HEC
