ANIMAL_ID,TAG_TYPE,TAG_MANUFACTURER,TAG_MODEL,TAG_SERIAL_NUMBER,TAG_ID_CODE,TAG_CODE_SPACE,TAG_IMPLANT_TYPE,TAG_ACTIVATION_DATE,EST_TAG_LIFE,TAGGER,TAG_OWNER_PI,TAG_OWNER_ORGANIZATION,COMMON_NAME_E,SCIENTIFIC_NAME,CAPTURE_LOCATION,CAPTURE_LATITUDE,CAPTURE_LONGITUDE,WILD_OR_HATCHERY,STOCK,LENGTH,WEIGHT,LENGTH_TYPE,AGE,SEX,DNA_SAMPLE_TAKEN,TREATMENT_TYPE,RELEASE_GROUP,RELEASE_LOCATION,RELEASE_LATITUDE,RELEASE_LONGITUDE,UTC_RELEASE_DATE_TIME,GLATOS_RELEASE_DATE_TIME,GLATOS_TIMEZONE,CAPTURE_DEPTH,TEMPERATURE_CHANGE,HOLDING_TEMPERATURE,SURGERY_LOCATION,DATE_OF_SURGERY,SURGERY_LATITUDE,SURGERY_LONGITUDE,SEDATIVE,SEDATIVE_CONCENTRATION,ANAESTHETIC,BUFFER,ANAESTHETIC_CONCENTRATION,BUFFER_CONCENTRATION_IN_ANAESTHETIC,ANESTHETIC_CONCENTRATION_IN_RECIRCULATION,BUFFER_CONCENTRATION_IN_RECIRCULATION,DISSOLVED_OXYGEN,COMMENTS,GLATOS_PROJECT,GLATOS_EXTERNAL_TAG_ID1,GLATOS_EXTERNAL_TAG_ID2,GLATOS_TAG_RECOVERED,GLATOS_CAUGHT_DATE,GLATOS_REWARD,
,,Vemco,V9P-2H,,2321,A69-9002,interpertioneal; surgical,2010-04-22,80,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.54,0.3156,,,M,,,MNS-01,Munuscong Lake,,,2010-04-25T19:00:00,2010-04-25 23:00,EASTERN,,,,Hammond Bay Biological Station,2010-04-22,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2325,A69-9002,interpertioneal; surgical,2010-04-22,80,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.508,0.284,,,M,,,MNS-01,Munuscong Lake,,,2010-04-25T19:00:00,2010-04-25 23:00,EASTERN,,,,Hammond Bay Biological Station,2010-04-22,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2329,A69-9002,interpertioneal; surgical,2010-04-22,80,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.585,0.309,,,M,,,MNS-01,Munuscong Lake,,,2010-04-25T19:00:00,2010-04-25 23:00,EASTERN,,,,Hammond Bay Biological Station,2010-04-22,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2333,A69-9002,interpertioneal; surgical,2010-04-22,80,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.57,0.347,,,M,,,MNS-01,Munuscong Lake,,,2010-04-25T19:00:00,2010-04-25 23:00,EASTERN,,,,Hammond Bay Biological Station,2010-04-22,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2337,A69-9002,interpertioneal; surgical,2010-04-22,80,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.51,0.306,,,F,,,MNS-01,Munuscong Lake,,,2010-04-25T19:00:00,2010-04-25 23:00,EASTERN,,,,Hammond Bay Biological Station,2010-04-22,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2341,A69-9002,interpertioneal; surgical,2010-04-22,80,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.48,0.249,,,M,,,MNS-01,Munuscong Lake,,,2010-04-25T19:00:00,2010-04-25 23:00,EASTERN,,,,Hammond Bay Biological Station,2010-04-22,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2345,A69-9002,interpertioneal; surgical,2010-04-22,80,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.51,0.256,,,M,,,MNS-01,Munuscong Lake,,,2010-04-25T19:00:00,2010-04-25 23:00,EASTERN,,,,Hammond Bay Biological Station,2010-04-22,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2349,A69-9002,interpertioneal; surgical,2010-04-22,80,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.48,0.251,,,M,,,MNS-01,Munuscong Lake,,,2010-04-25T19:00:00,2010-04-25 23:00,EASTERN,,,,Hammond Bay Biological Station,2010-04-22,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2322,A69-9002,interpertioneal; surgical,2010-04-22,80,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.5,0.285,,,M,,,MNS-01,Munuscong Lake,,,2010-04-25T19:00:00,2010-04-25 23:00,EASTERN,,,,Hammond Bay Biological Station,2010-04-22,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2326,A69-9002,interpertioneal; surgical,2010-04-22,80,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.55,0.354,,,M,,,MNS-01,Munuscong Lake,,,2010-04-25T19:00:00,2010-04-25 23:00,EASTERN,,,,Hammond Bay Biological Station,2010-04-22,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2330,A69-9002,interpertioneal; surgical,2010-04-22,80,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.46,0.217,,,M,,,MNS-01,Munuscong Lake,,,2010-04-25T19:00:00,2010-04-25 23:00,EASTERN,,,,Hammond Bay Biological Station,2010-04-22,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2373,A69-9002,interpertioneal; surgical,2010-04-23,80,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.57,0.374,,,F,,,MNS-01,Munuscong Lake,,,2010-04-25T19:00:00,2010-04-25 23:00,EASTERN,,,,Hammond Bay Biological Station,2010-04-23,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2374,A69-9002,interpertioneal; surgical,2010-04-23,80,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.51,0.264,,,F,,,MNS-01,Munuscong Lake,,,2010-04-25T19:00:00,2010-04-25 23:00,EASTERN,,,,Hammond Bay Biological Station,2010-04-23,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2375,A69-9002,interpertioneal; surgical,2010-04-23,80,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.49,0.259,,,F,,,MNS-01,Munuscong Lake,,,2010-04-25T19:00:00,2010-04-25 23:00,EASTERN,,,,Hammond Bay Biological Station,2010-04-23,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2376,A69-9002,interpertioneal; surgical,2010-04-23,80,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.55,0.306,,,F,,,MNS-01,Munuscong Lake,,,2010-04-25T19:00:00,2010-04-25 23:00,EASTERN,,,,Hammond Bay Biological Station,2010-04-23,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2323,A69-9002,interpertioneal; surgical,2010-04-22,80,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.53,0.355,,,F,,,MNS-01,Munuscong Lake,,,2010-04-25T19:00:00,2010-04-25 23:00,EASTERN,,,,Hammond Bay Biological Station,2010-04-22,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2378,A69-9002,interpertioneal; surgical,2010-04-23,80,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.53,0.345,,,F,,,MNS-01,Munuscong Lake,,,2010-04-25T19:00:00,2010-04-25 23:00,EASTERN,,,,Hammond Bay Biological Station,2010-04-23,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2352,A69-9002,interpertioneal; surgical,2010-04-23,80,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.52,0.357,,,M,,,MNS-01,Munuscong Lake,,,2010-04-25T19:00:00,2010-04-25 23:00,EASTERN,,,,Hammond Bay Biological Station,2010-04-23,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2380,A69-9002,interpertioneal; surgical,2010-04-23,80,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.51,0.284,,,F,,,MNS-01,Munuscong Lake,,,2010-04-25T19:00:00,2010-04-25 23:00,EASTERN,,,,Hammond Bay Biological Station,2010-04-23,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2381,A69-9002,interpertioneal; surgical,2010-04-23,80,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.56,0.343,,,F,,,MNS-01,Munuscong Lake,,,2010-04-25T19:00:00,2010-04-25 23:00,EASTERN,,,,Hammond Bay Biological Station,2010-04-23,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2382,A69-9002,interpertioneal; surgical,2010-04-23,80,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.5,0.268,,,F,,,MNS-01,Munuscong Lake,,,2010-04-25T19:00:00,2010-04-25 23:00,EASTERN,,,,Hammond Bay Biological Station,2010-04-23,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2383,A69-9002,interpertioneal; surgical,2010-04-23,80,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.51,0.301,,,F,,,MNS-01,Munuscong Lake,,,2010-04-25T19:00:00,2010-04-25 23:00,EASTERN,,,,Hammond Bay Biological Station,2010-04-23,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2384,A69-9002,interpertioneal; surgical,2010-04-23,80,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.53,0.353,,,F,,,MNS-01,Munuscong Lake,,,2010-04-25T19:00:00,2010-04-25 23:00,EASTERN,,,,Hammond Bay Biological Station,2010-04-23,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2385,A69-9002,interpertioneal; surgical,2010-04-23,80,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.49,0.278,,,F,,,MNS-01,Munuscong Lake,,,2010-04-25T19:00:00,2010-04-25 23:00,EASTERN,,,,Hammond Bay Biological Station,2010-04-23,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2387,A69-9002,interpertioneal; surgical,2010-04-23,80,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.56,0.377,,,F,,,MNS-01,Munuscong Lake,,,2010-04-25T19:00:00,2010-04-25 23:00,EASTERN,,,,Hammond Bay Biological Station,2010-04-23,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2332,A69-9002,interpertioneal; surgical,2010-04-23,80,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.53,0.312,,,M,,,MNS-01,Munuscong Lake,,,2010-04-25T19:00:00,2010-04-25 23:00,EASTERN,,,,Hammond Bay Biological Station,2010-04-23,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2336,A69-9002,interpertioneal; surgical,2010-04-23,80,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.56,0.355,,,M,,,MNS-01,Munuscong Lake,,,2010-04-25T19:00:00,2010-04-25 23:00,EASTERN,,,,Hammond Bay Biological Station,2010-04-23,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2340,A69-9002,interpertioneal; surgical,2010-04-23,80,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.51,0.276,,,F,,,MNS-01,Munuscong Lake,,,2010-04-25T19:00:00,2010-04-25 23:00,EASTERN,,,,Hammond Bay Biological Station,2010-04-23,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2344,A69-9002,interpertioneal; surgical,2010-04-23,80,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.51,0.265,,,M,,,MNS-01,Munuscong Lake,,,2010-04-25T19:00:00,2010-04-25 23:00,EASTERN,,,,Hammond Bay Biological Station,2010-04-23,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2348,A69-9002,interpertioneal; surgical,2010-04-23,80,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.5,0.221,,,F,,,MNS-01,Munuscong Lake,,,2010-04-25T19:00:00,2010-04-25 23:00,EASTERN,,,,Hammond Bay Biological Station,2010-04-23,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2364,A69-9002,interpertioneal; surgical,2010-04-23,80,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.58,0.408,,,F,,,MNS-01,Munuscong Lake,,,2010-04-25T19:00:00,2010-04-25 23:00,EASTERN,,,,Hammond Bay Biological Station,2010-04-23,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2353,A69-9002,interpertioneal; surgical,2010-04-23,80,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.55,0.365,,,M,,,MNS-01,Munuscong Lake,,,2010-04-25T19:00:00,2010-04-25 23:00,EASTERN,,,,Hammond Bay Biological Station,2010-04-23,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2354,A69-9002,interpertioneal; surgical,2010-04-23,80,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.57,0.352,,,M,,,MNS-01,Munuscong Lake,,,2010-04-25T19:00:00,2010-04-25 23:00,EASTERN,,,,Hammond Bay Biological Station,2010-04-23,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2355,A69-9002,interpertioneal; surgical,2010-04-23,80,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.51,0.298,,,M,,,MNS-01,Munuscong Lake,,,2010-04-25T19:00:00,2010-04-25 23:00,EASTERN,,,,Hammond Bay Biological Station,2010-04-23,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2356,A69-9002,interpertioneal; surgical,2010-04-23,80,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.53,0.33,,,M,,,MNS-01,Munuscong Lake,,,2010-04-25T19:00:00,2010-04-25 23:00,EASTERN,,,,Hammond Bay Biological Station,2010-04-23,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2357,A69-9002,interpertioneal; surgical,2010-04-23,80,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.54,0.312,,,M,,,MNS-01,Munuscong Lake,,,2010-04-25T19:00:00,2010-04-25 23:00,EASTERN,,,,Hammond Bay Biological Station,2010-04-23,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2358,A69-9002,interpertioneal; surgical,2010-04-23,80,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.54,0.343,,,M,,,MNS-01,Munuscong Lake,,,2010-04-25T19:00:00,2010-04-25 23:00,EASTERN,,,,Hammond Bay Biological Station,2010-04-23,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2359,A69-9002,interpertioneal; surgical,2010-04-23,80,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.53,0.283,,,M,,,MNS-01,Munuscong Lake,,,2010-04-25T19:00:00,2010-04-25 23:00,EASTERN,,,,Hammond Bay Biological Station,2010-04-23,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2360,A69-9002,interpertioneal; surgical,2010-04-23,80,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.54,0.32,,,M,,,MNS-01,Munuscong Lake,,,2010-04-25T19:00:00,2010-04-25 23:00,EASTERN,,,,Hammond Bay Biological Station,2010-04-23,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2361,A69-9002,interpertioneal; surgical,2010-04-23,80,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.51,0.255,,,M,,,MNS-01,Munuscong Lake,,,2010-04-25T19:00:00,2010-04-25 23:00,EASTERN,,,,Hammond Bay Biological Station,2010-04-23,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2362,A69-9002,interpertioneal; surgical,2010-04-23,80,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.49,0.232,,,M,,,MNS-01,Munuscong Lake,,,2010-04-25T19:00:00,2010-04-25 23:00,EASTERN,,,,Hammond Bay Biological Station,2010-04-23,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2367,A69-9002,interpertioneal; surgical,2010-04-23,80,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.54,0.301,,,F,,,MNS-01,Munuscong Lake,,,2010-04-25T19:00:00,2010-04-25 23:00,EASTERN,,,,Hammond Bay Biological Station,2010-04-23,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2377,A69-9002,interpertioneal; surgical,2010-04-23,80,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.54,0.332,,,F,,,MNS-01,Munuscong Lake,,,2010-04-25T19:00:00,2010-04-25 23:00,EASTERN,,,,Hammond Bay Biological Station,2010-04-23,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2369,A69-9002,interpertioneal; surgical,2010-04-23,80,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.57,0.348,,,F,,,MNS-01,Munuscong Lake,,,2010-04-25T19:00:00,2010-04-25 23:00,EASTERN,,,,Hammond Bay Biological Station,2010-04-23,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2366,A69-9002,interpertioneal; surgical,2010-04-23,80,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.55,0.345,,,F,,,MNS-01,Munuscong Lake,,,2010-04-25T19:00:00,2010-04-25 23:00,EASTERN,,,,Hammond Bay Biological Station,2010-04-23,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2371,A69-9002,interpertioneal; surgical,2010-04-23,80,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.51,0.314,,,F,,,MNS-01,Munuscong Lake,,,2010-04-25T19:00:00,2010-04-25 23:00,EASTERN,,,,Hammond Bay Biological Station,2010-04-23,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2368,A69-9002,interpertioneal; surgical,2010-04-23,80,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.47,0.23,,,F,,,MNS-01,Munuscong Lake,,,2010-04-25T19:00:00,2010-04-25 23:00,EASTERN,,,,Hammond Bay Biological Station,2010-04-23,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2370,A69-9002,interpertioneal; surgical,2010-04-23,80,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.52,0.296,,,F,,,MNS-01,Munuscong Lake,,,2010-04-25T19:00:00,2010-04-25 23:00,EASTERN,,,,Hammond Bay Biological Station,2010-04-23,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2372,A69-9002,interpertioneal; surgical,2010-04-23,80,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.59,0.383,,,F,,,MNS-01,Munuscong Lake,,,2010-04-25T19:00:00,2010-04-25 23:00,EASTERN,,,,Hammond Bay Biological Station,2010-04-23,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2386,A69-9002,interpertioneal; surgical,2010-04-23,80,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.52,0.277,,,M,,,MNS-01,Munuscong Lake,,,2010-04-25T19:00:00,2010-04-25 23:00,EASTERN,,,,Hammond Bay Biological Station,2010-04-23,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2615,A69-9002,interpertioneal; surgical,2010-05-06,80,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Peshtigo River,,,,,0.53,0.342,,,M,,,MNS-02,Munuscong Lake,,,2010-05-09T17:40:00,2010-05-09 21:40,EASTERN,,,,Hammond Bay Biological Station,2010-05-06,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2616,A69-9002,interpertioneal; surgical,2010-05-06,80,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Peshtigo River,,,,,0.53,0.302,,,M,,,MNS-02,Munuscong Lake,,,2010-05-09T17:40:00,2010-05-09 21:40,EASTERN,,,,Hammond Bay Biological Station,2010-05-06,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2617,A69-9002,interpertioneal; surgical,2010-05-06,80,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Peshtigo River,,,,,0.52,0.239,,,M,,,MNS-02,Munuscong Lake,,,2010-05-09T17:40:00,2010-05-09 21:40,EASTERN,,,,Hammond Bay Biological Station,2010-05-06,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2618,A69-9002,interpertioneal; surgical,2010-05-06,80,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Peshtigo River,,,,,0.52,0.311,,,M,,,MNS-02,Munuscong Lake,,,2010-05-09T17:40:00,2010-05-09 21:40,EASTERN,,,,Hammond Bay Biological Station,2010-05-06,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2471,A69-9002,interpertioneal; surgical,2010-05-06,80,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Peshtigo River,,,,,0.48,0.252,,,F,,,MNS-02,Munuscong Lake,,,2010-05-09T17:40:00,2010-05-09 21:40,EASTERN,,,,Hammond Bay Biological Station,2010-05-06,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2472,A69-9002,interpertioneal; surgical,2010-05-06,80,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Peshtigo River,,,,,0.52,0.242,,,F,,,MNS-02,Munuscong Lake,,,2010-05-09T17:40:00,2010-05-09 21:40,EASTERN,,,,Hammond Bay Biological Station,2010-05-06,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2473,A69-9002,interpertioneal; surgical,2010-05-06,80,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Peshtigo River,,,,,0.47,0.208,,,M,,,MNS-02,Munuscong Lake,,,2010-05-09T17:40:00,2010-05-09 21:40,EASTERN,,,,Hammond Bay Biological Station,2010-05-06,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2475,A69-9002,interpertioneal; surgical,2010-05-06,80,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Peshtigo River,,,,,0.56,0.317,,,M,,,MNS-02,Munuscong Lake,,,2010-05-09T17:40:00,2010-05-09 21:40,EASTERN,,,,Hammond Bay Biological Station,2010-05-06,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2544,A69-9002,interpertioneal; surgical,2010-05-06,80,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Peshtigo River,,,,,0.49,0.249,,,M,,,MNS-02,Munuscong Lake,,,2010-05-09T17:40:00,2010-05-09 21:40,EASTERN,,,,Hammond Bay Biological Station,2010-05-06,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2545,A69-9002,interpertioneal; surgical,2010-05-06,80,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Peshtigo River,,,,,0.47,0.21,,,M,,,MNS-02,Munuscong Lake,,,2010-05-09T17:40:00,2010-05-09 21:40,EASTERN,,,,Hammond Bay Biological Station,2010-05-06,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2546,A69-9002,interpertioneal; surgical,2010-05-06,80,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Peshtigo River,,,,,0.53,0.289,,,F,,,MNS-02,Munuscong Lake,,,2010-05-09T17:40:00,2010-05-09 21:40,EASTERN,,,,Hammond Bay Biological Station,2010-05-06,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2547,A69-9002,interpertioneal; surgical,2010-05-06,80,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Peshtigo River,,,,,0.46,0.218,,,F,,,MNS-02,Munuscong Lake,,,2010-05-09T17:40:00,2010-05-09 21:40,EASTERN,,,,Hammond Bay Biological Station,2010-05-06,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9P-2H,,2548,A69-9002,interpertioneal; surgical,2010-05-06,80,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Peshtigo River,,,,,0.43,0.189,,,M,,,MNS-02,Munuscong Lake,,,2010-05-09T17:40:00,2010-05-09 21:40,EASTERN,,,,Hammond Bay Biological Station,2010-05-06,,,,,,,,,,,,,SMRSL,,,,,,
